"","Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"678",2021-01-02,32193.3,29359.7,33233.5,29008,"240,87K","9,65%"
"679",2021-01-01,29359.9,28951.7,29627.1,28712.4,"100,90K","1,42%"
"680",2020-12-31,28949.4,28866.8,29298.8,28025,"136,69K","0,28%"
"681",2020-12-30,28868.7,27374.5,28979.3,27374.5,"159,82K","5,45%"
"682",2020-12-29,27376,27065.3,27390.7,25902.8,"119,57K","1,18%"
"683",2020-12-28,27057.8,26259.2,27444.9,26144.3,"126,98K","3,03%"
"684",2020-12-27,26261.3,26460.3,28360.3,25858.2,"231,23K","-0,73%"
"685",2020-12-26,26454.4,24714.7,26826,24515.1,"155,77K","7,15%"
"686",2020-12-25,24689.6,23728.7,24778.9,23445.3,"2,40K","4,02%"
"687",2020-12-24,23736.5,23253.2,23783.7,22737.3,"104,59K","2,06%"
"688",2020-12-23,23257.9,23820.8,24063.7,22694.7,"178,47K","-2,37%"
"689",2020-12-22,23823.2,22730.4,23825.4,22388.6,"130,75K","4,82%"
"690",2020-12-21,22728.5,23474.1,24101.9,22015.5,"154,69K","-3,18%"
"691",2020-12-20,23474.9,23843.6,24280.9,23098.9,"114,09K","-1,55%"
"692",2020-12-19,23844,23127.6,24107.1,22797,"133,88K","3,10%"
"693",2020-12-18,23127.9,22823.3,23272.8,22361.5,"131,80K","1,33%"
"694",2020-12-17,22825.4,21352.3,23738,21243.1,"310,74K","6,90%"
"695",2020-12-16,21352.2,19434.7,21525.3,19299.7,"199,81K","9,87%"
"696",2020-12-15,19434.9,19273.9,19556.3,19076.2,"98,39K","0,84%"
"697",2020-12-14,19273.8,19176.4,19346.5,19007,"67,11K","0,51%"
"698",2020-12-13,19176.8,18808.1,19403.6,18716.8,"82,45K","1,96%"
"699",2020-12-12,18808.9,18026.7,18936.2,18025.1,"71,37K","4,36%"
"700",2020-12-11,18023.6,18250.5,18288.3,17600.1,"111,53K","-1,23%"
"701",2020-12-10,18247.2,18546.1,18551.8,17926.8,"85,31K","-1,61%"
"702",2020-12-09,18546,18322.4,18637.9,17658.8,"129,72K","1,20%"
"703",2020-12-08,18326.6,19170.8,19288.6,18229.2,"101,41K","-4,40%"
"704",2020-12-07,19170.7,19368.4,19424.6,18908.8,"61,98K","-1,08%"
"705",2020-12-06,19379.9,19146,19417.1,18873,"54,56K","1,22%"
"706",2020-12-05,19146.5,18657.5,19172.7,18507.1,"59,44K","2,62%"
"707",2020-12-04,18658.1,19431.1,19529.5,18610.8,"110,63K","-3,99%"
"708",2020-12-03,19433.3,19219.8,19596.6,18883.7,"99,97K","1,12%"
"709",2020-12-02,19218.8,18767.9,19335.5,18346.7,"91,92K","2,39%"
"710",2020-12-01,18770.7,19697.8,19897.4,18257,"208,72K","-4,71%"
"711",2020-11-30,19698.1,18186,19831.2,18186,"185,59K","8,32%"
"712",2020-11-29,18185.5,17729.7,18336.3,17530.4,"79,12K","2,57%"
"713",2020-11-28,17730.7,17142.6,17874.4,16874.4,"95,20K","3,52%"
"714",2020-11-27,17127.1,17160.9,17450.3,16481.6,"138,80K","-0,20%"
"715",2020-11-26,17162,18721.9,18894.9,16235.2,"312,07K","-8,34%"
"716",2020-11-25,18723,19151.5,19486.7,18527.7,"146,12K","-2,24%"
"717",2020-11-24,19152.6,18394.6,19416.6,18074.8,"180,79K","4,21%"
"718",2020-11-23,18379.6,18428.1,18756.8,18016,"127,35K","-0,18%"
"719",2020-11-22,18412.9,18689.3,18751.5,17644.6,"121,76K","-1,47%"
"720",2020-11-21,18687.2,18673.8,18966,18397.5,"108,91K","0,06%"
"721",2020-11-20,18675.2,17805.5,18811,17758.4,"134,42K","4,90%"
"722",2020-11-19,17803.5,17775.1,18166,17380.1,"135,94K","0,16%"
"723",2020-11-18,17774.6,17662.3,18466.1,17258.9,"233,43K","0,64%"
"724",2020-11-17,17662.3,16715.8,17845.4,16562,"175,87K","5,66%"
"725",2020-11-16,16715.8,15954.1,16880.7,15870.7,"118,09K","4,78%"
"726",2020-11-15,15953,16074.7,16158.1,15782.3,"58,43K","-0,73%"
"727",2020-11-14,16071,16323.1,16328.2,15717.7,"83,64K","-1,55%"
"728",2020-11-13,16324.2,16293,16474.1,15973.4,"113,75K","0,18%"
"729",2020-11-12,16294.7,15695.8,16342.7,15483.5,"165,54K","3,82%"
"730",2020-11-11,15695.8,15303.1,15953.9,15281,"119,07K","2,56%"
"731",2020-11-10,15303.6,15328,15465.3,15096.5,"93,36K","-0,15%"
"732",2020-11-09,15327.2,15483.3,15819.6,14816.9,"165,04K","-1,01%"
"733",2020-11-08,15483.7,14826.6,15648.3,14720.7,"94,99K","4,42%"
"734",2020-11-07,14828.4,15578.2,15754.4,14385.1,"160,73K","-4,81%"
"735",2020-11-06,15577.9,15593.9,15955.2,15223.5,"186,13K","-0,06%"
"736",2020-11-05,15587.1,14145.6,15739.9,14099.7,"227,49K","10,19%"
"737",2020-11-04,14145.6,14023,14238.8,13544.4,"140,80K","0,90%"
"738",2020-11-03,14019.9,13560.5,14054,13294.6,"108,17K","3,38%"
"739",2020-11-02,13561.4,13759.7,13828.4,13214.2,"97,76K","-1,44%"
"740",2020-11-01,13759.4,13795.5,13889.5,13628.7,"51,71K","-0,27%"
"741",2020-10-31,13797.3,13560.2,14065.4,13441.7,"102,75K","1,75%"
"742",2020-10-30,13559.9,13457,13667.9,13134.5,"108,77K","0,76%"
"743",2020-10-29,13457.2,13278.3,13640,12982.9,"111,23K","1,34%"
"744",2020-10-28,13278.9,13658.3,13851.7,12907.6,"144,18K","-2,77%"
"745",2020-10-27,13657.8,13061.5,13782.3,13050.3,"128,64K","4,56%"
"746",2020-10-26,13061.6,13033,13229.7,12792.4,"89,47K","0,23%"
"747",2020-10-25,13032.2,13117,13345.3,12900.4,"59,73K","-0,65%"
"748",2020-10-24,13117.2,12933.6,13161.5,12876.4,"51,20K","1,42%"
"749",2020-10-23,12934.1,12972.7,13025.5,12738.9,"73,94K","-0,31%"
"750",2020-10-22,12974.6,12805.5,13183.9,12698.2,"113,31K","1,30%"
"751",2020-10-21,12808.7,11913.6,13213.5,11894.6,"197,72K","7,51%"
"752",2020-10-20,11913.5,11753.9,12029.4,11685.7,"94,59K","1,36%"
"753",2020-10-19,11753.4,11507.1,11823.3,11413.9,"73,04K","2,14%"
"754",2020-10-18,11506.9,11362.1,11506.9,11349.8,"31,51K","1,27%"
"755",2020-10-17,11362.1,11321.8,11402.7,11274.4,"29,86K","0,35%"
"756",2020-10-16,11322,11503.2,11542.2,11224.6,"71,42K","-1,57%"
"757",2020-10-15,11503,11421.4,11590.9,11276.7,"70,84K","0,72%"
"758",2020-10-14,11420.4,11424.4,11541,11293.5,"59,12K","-0,03%"
"759",2020-10-13,11423.8,11533.5,11558,11315.9,"64,67K","-0,95%"
"760",2020-10-12,11533.9,11370.8,11715.9,11227.4,"84,02K","1,43%"
"761",2020-10-11,11371,11295.6,11439.4,11277.6,"41,06K","0,64%"
"762",2020-10-10,11298.4,11053.5,11475,11053.1,"65,81K","2,21%"
"763",2020-10-09,11054.2,10923.5,11103,10836.9,"70,95K","1,19%"
"764",2020-10-08,10924.1,10670.7,10948.6,10549.6,"79,78K","2,37%"
"765",2020-10-07,10670.9,10601,10680.1,10553.3,"49,27K","0,64%"
"766",2020-10-06,10602.6,10790.2,10800.3,10530.8,"69,07K","-1,73%"
"767",2020-10-05,10789.5,10672.5,10789.6,10623.4,"48,86K","1,09%"
"768",2020-10-04,10672.9,10544.4,10693.3,10520.8,"31,40K","1,22%"
"769",2020-10-03,10544.2,10572.2,10597.8,10501.2,"29,10K","-0,27%"
"770",2020-10-02,10572.3,10619.6,10662.9,10387.6,"77,94K","-0,45%"
"771",2020-10-01,10620.5,10776.6,10913.7,10462.7,"95,33K","-1,44%"
"772",2020-09-30,10776.1,10843.4,10847.7,10667.6,"55,55K","-0,60%"
"773",2020-09-29,10840.9,10694.3,10858.4,10642.4,"59,64K","1,38%"
"774",2020-09-28,10693.2,10776.4,10946.6,10685.2,"72,29K","-0,77%"
"775",2020-09-27,10776.2,10727.9,10799.2,10602.7,"40,92K","0,45%"
"776",2020-09-26,10727.9,10688.9,10793.3,10650.2,"37,85K","0,37%"
"777",2020-09-25,10688.8,10739.9,10756,10558.9,"71,43K","-0,47%"
"778",2020-09-24,10739.4,10238.1,10787.8,10201,"82,95K","4,90%"
"779",2020-09-23,10237.3,10531.5,10535.4,10146.6,"74,95K","-2,79%"
"780",2020-09-22,10531.5,10419.4,10570.7,10361.7,"63,52K","1,10%"
"781",2020-09-21,10416.8,10919.9,10987.2,10328.5,"109,85K","-4,62%"
"782",2020-09-20,10921.5,11081.6,11081.6,10772.7,"53,39K","-1,45%"
"783",2020-09-19,11081.8,10933,11177.1,10890.7,"51,63K","1,36%"
"784",2020-09-18,10933,10941.3,11029.7,10818.7,"63,48K","-0,08%"
"785",2020-09-17,10941.3,10950.1,11039.3,10755.2,"77,22K","-0,07%"
"786",2020-09-16,10949.5,10785.2,11093.3,10669.2,"94,94K","1,52%"
"787",2020-09-15,10785.3,10675.2,10931.8,10627.8,"91,70K","1,03%"
"788",2020-09-14,10675.3,10332.7,10744.3,10264.5,"96,64K","3,38%"
"789",2020-09-13,10326,10441.7,10579.6,10219.4,"66,12K","-1,11%"
"790",2020-09-12,10441.9,10390.2,10476.8,10275.9,"48,49K","0,50%"
"791",2020-09-11,10390.2,10339.8,10398.8,10212.6,"62,28K","0,49%"
"792",2020-09-10,10339.7,10224.3,10480.3,10219.2,"88,01K","1,13%"
"793",2020-09-09,10224.6,10126.8,10343.3,9984.6,"71,37K","0,97%"
"794",2020-09-08,10126.6,10376.9,10434.4,9877.1,"113,90K","-2,41%"
"795",2020-09-07,10376.9,10296.4,10400.9,9887,"12,40M","0,78%"
"796",2020-09-06,10296.4,10092.2,10337.7,10004.7,"12,12M","2,02%"
"797",2020-09-05,10092.2,10472.3,10558.7,9897.8,"14,72M","-3,63%"
"798",2020-09-04,10472.5,10168.7,10614.2,9960.3,"12,50M","2,99%"
"799",2020-09-03,10168.8,11413.2,11442.7,10009.5,"9,65M","-10,90%"
"800",2020-09-02,11413.3,11914.4,11947.5,11244.9,"20,26M","-4,21%"
"801",2020-09-01,11914.9,11644.2,12045.9,11544.6,"580,69K","2,32%"
"802",2020-08-31,11644.2,11701.1,11760.2,11563.8,"496,14K","-0,49%"
"803",2020-08-30,11702,11468.1,11704.2,11462.6,"409,36K","2,04%"
"804",2020-08-29,11468.1,11527.8,11576.8,11433.5,"389,85K","-0,51%"
"805",2020-08-28,11527.4,11327.5,11539,11281.9,"464,94K","1,77%"
"806",2020-08-27,11327.4,11462.3,11580.3,11135.3,"560,59K","-1,18%"
"807",2020-08-26,11462.3,11324.9,11533.6,11254.6,"513,06K","1,21%"
"808",2020-08-25,11324.8,11752.9,11766.9,11131,"594,07K","-3,65%"
"809",2020-08-24,11753.5,11641.6,11824.6,11587.1,"429,13K","0,96%"
"810",2020-08-23,11641.6,11661.1,11705.4,11520.8,"377,33K","-0,17%"
"811",2020-08-22,11661.3,11529.2,11677,11382.1,"433,98K","1,15%"
"812",2020-08-21,11529.2,11856.9,11877.4,11495.6,"506,38K","-2,76%"
"813",2020-08-20,11856.9,11751,11881,11672.7,"430,93K","0,91%"
"814",2020-08-19,11750.2,11944.4,12013.2,11602.6,"550,26K","-1,65%"
"815",2020-08-18,11947.6,12283,12381.4,11842,"606,79K","-2,73%"
"816",2020-08-17,12282.6,11898.8,12444.1,11764,"628,41K","3,22%"
"817",2020-08-16,11899,11845.5,11922.5,11688.9,"410,81K","0,45%"
"818",2020-08-15,11845.3,11751.1,11964,11711.5,"499,10K","0,80%"
"819",2020-08-14,11750.8,11771.1,11835.5,11651.5,"435,44K","-0,17%"
"820",2020-08-13,11770.9,11557.2,11772.9,11298.4,"545,67K","1,85%"
"821",2020-08-12,11557.2,11390.4,11605.4,11190.6,"549,59K","1,46%"
"822",2020-08-11,11390.4,11889.2,11931.8,11146.7,"615,90K","-4,19%"
"823",2020-08-10,11889.2,11681.1,12041.1,11546.9,"564,11K","1,78%"
"824",2020-08-09,11681.2,11764.4,11792.8,11527.5,"303,00K","-0,71%"
"825",2020-08-08,11764.3,11591.6,11805.5,11533.5,"317,06K","1,49%"
"826",2020-08-07,11592,11757.1,11901.8,11352.4,"517,00K","-1,40%"
"827",2020-08-06,11757.1,11735,11898.4,11563,"554,85K","0,19%"
"828",2020-08-05,11735.1,11184.8,11771.5,11114.5,"570,83K","4,92%"
"829",2020-08-04,11184.7,11223.8,11407.8,11043,"485,79K","-0,35%"
"830",2020-08-03,11224.4,11066.9,11461.1,10981.6,"470,24K","1,42%"
"831",2020-08-02,11066.8,11802.6,12061.1,10730.7,"647,95K","-6,24%"
"832",2020-08-01,11803.1,11333.2,11847.7,11226.1,"611,47K","4,14%"
"833",2020-07-31,11333.4,11096.5,11434.8,10964.6,"530,95K","2,14%"
"834",2020-07-30,11096.2,11105.8,11164.4,10861.6,"501,14K","-0,09%"
"835",2020-07-29,11105.9,10908.4,11336.5,10771.8,"576,83K","1,81%"
"836",2020-07-28,10908.5,10961.1,11046.1,10873.6,"658,37K","-1,04%"
"837",2020-07-27,11022.8,9932.7,11367,9894.6,"908,99K","10,98%"
"838",2020-07-26,9932.5,9690,10086.6,9645.9,"415,07K","2,35%"
"839",2020-07-25,9704.1,9546.7,9729.3,9536.2,"306,29K","1,65%"
"840",2020-07-24,9546.4,9599.2,9626.2,9480.5,"359,16K","-0,55%"
"841",2020-07-23,9599.6,9513.6,9646.5,9451.1,"425,66K","0,90%"
"842",2020-07-22,9513.7,9387.4,9523.1,9296,"386,00K","1,35%"
"843",2020-07-21,9387.3,9162.3,9426.9,9155.1,"458,99K","2,46%"
"844",2020-07-20,9162.4,9208.1,9218.4,9139.9,"312,98K","-0,50%"
"845",2020-07-19,9208,9170.1,9224.8,9106.4,"265,25K","0,41%"
"846",2020-07-18,9170.2,9155.8,9198.8,9126.7,"276,40K","0,16%"
"847",2020-07-17,9155.8,9135.4,9181.9,9091.5,"310,92K","0,22%"
"848",2020-07-16,9135.3,9198.7,9224.2,9052,"429,04K","-0,69%"
"849",2020-07-15,9198.7,9253.6,9270.2,9168.7,"429,84K","-0,59%"
"850",2020-07-14,9253.4,9243.1,9274.8,9135.7,"453,83K","0,11%"
"851",2020-07-13,9243.6,9300.5,9329.6,9207.6,"456,87K","-0,62%"
"852",2020-07-12,9300.8,9234.2,9337.8,9170.4,"366,88K","0,73%"
"853",2020-07-11,9233.3,9285.8,9295.5,9184.2,"353,92K","-0,56%"
"854",2020-07-10,9285.1,9239,9309.8,9131.9,"418,47K","0,53%"
"855",2020-07-09,9235.7,9430.1,9434.5,9176,"444,27K","-2,06%"
"856",2020-07-08,9429.9,9256.3,9458.3,9233.1,"509,94K","1,88%"
"857",2020-07-07,9256,9338.8,9371.2,9209.3,"420,55K","-0,89%"
"858",2020-07-06,9339,9080.4,9363,9063.2,"510,27K","2,84%"
"859",2020-07-05,9081,9134.3,9149.6,8932.1,"314,10K","-0,58%"
"860",2020-07-04,9134.4,9067.1,9182.3,9049.6,"261,25K","0,74%"
"861",2020-07-03,9067.1,9085,9120.4,9050.9,"333,88K","-0,20%"
"862",2020-07-02,9085.1,9229.9,9259.7,8962.1,"483,10K","-1,57%"
"863",2020-07-01,9229.9,9135.9,9289,9101.1,"366,78K","1,03%"
"864",2020-06-30,9135.4,9186,9199.8,9075.3,"381,73K","-0,54%"
"865",2020-06-29,9185.4,9122.8,9229.1,9033.6,"401,12K","0,67%"
"866",2020-06-28,9124,9008.4,9185.5,8950.2,"329,01K","1,28%"
"867",2020-06-27,9008.3,9160.5,9190.5,8865.3,"441,93K","-1,66%"
"868",2020-06-26,9160,9247.5,9296.5,9060.1,"489,84K","-0,95%"
"869",2020-06-25,9247.5,9300.8,9327.3,9022.6,"524,45K","-0,59%"
"870",2020-06-24,9302,9624.6,9667.4,9223,"515,78K","-3,35%"
"871",2020-06-23,9624.6,9683.9,9715.6,9581.8,"375,49K","-0,61%"
"872",2020-06-22,9683.7,9296.5,9751.9,9285.8,"523,32K","4,17%"
"873",2020-06-21,9296.4,9358.8,9411.2,9288.5,"335,99K","-0,67%"
"874",2020-06-20,9358.8,9314,9394.5,9199.8,"383,44K","0,48%"
"875",2020-06-19,9314,9390.3,9424,9249.6,"478,49K","-0,79%"
"876",2020-06-18,9388.1,9464.6,9480.4,9289.3,"391,67K","-0,81%"
"877",2020-06-17,9464.6,9523.6,9543.6,9258.2,"446,45K","-0,62%"
"878",2020-06-16,9523.5,9425.6,9577.1,9379.3,"545,47K","1,04%"
"879",2020-06-15,9425.4,9345.5,9489.7,8925.6,"750,90K","0,86%"
"880",2020-06-14,9345.3,9470.7,9474.7,9264.4,"311,27K","-1,33%"
"881",2020-06-13,9471.3,9466.5,9484.9,9369.9,"364,97K","0,05%"
"882",2020-06-12,9466.6,9283.7,9547.5,9249.4,"529,28K","1,97%"
"883",2020-06-11,9283.2,9878.9,9945.2,9139.1,"919,30K","-6,03%"
"884",2020-06-10,9878.8,9768.8,9970.9,9710.7,"533,55K","1,13%"
"885",2020-06-09,9768.8,9777.7,9857.2,9616.6,"479,55K","-0,09%"
"886",2020-06-08,9777.9,9743.4,9788.2,9662.3,"431,04K","0,36%"
"887",2020-06-07,9742.6,9669.6,9791.8,9417.4,"549,20K","0,76%"
"888",2020-06-06,9669.6,9630.8,9733.1,9549.5,"370,85K","0,40%"
"889",2020-06-05,9631.2,9794,9846.1,9628.7,"527,05K","-1,67%"
"890",2020-06-04,9794.4,9667.2,9864.4,9490.9,"593,66K","1,32%"
"891",2020-06-03,9667.2,9527,9667.2,9421.7,"558,12K","1,47%"
"892",2020-06-02,9527.6,10190.7,10207.3,9347.3,"1,06M","-6,49%"
"893",2020-06-01,10189.3,9454.5,10301.8,9429.7,"796,68K","7,77%"
"894",2020-05-31,9454.8,9692.9,9695.6,9406.2,"645,27K","-2,45%"
"895",2020-05-30,9692.5,9424.8,9729.9,9352.7,"720,62K","2,84%"
"896",2020-05-29,9424.8,9573.4,9596.5,9358.1,"814,33K","-1,54%"
"897",2020-05-28,9572.2,9199.8,9610.8,9119.2,"948,86K","4,06%"
"898",2020-05-27,9199.1,8842.3,9210.9,8818.6,"810,89K","4,03%"
"899",2020-05-26,8842.5,8897.7,8994.6,8713.9,"784,92K","-0,63%"
"900",2020-05-25,8898.2,8728,8959.5,8666.1,"941,89K","1,95%"
"901",2020-05-24,8728.2,9177.9,9292,8724.1,"1,11M","-4,89%"
"902",2020-05-23,9177,9169.8,9303.2,9098.9,"812,56K","0,08%"
"903",2020-05-22,9169.7,9058.2,9253.5,8952.1,"914,59K","1,22%"
"904",2020-05-21,9059,9511.6,9567.1,8833.6,"1,41M","-4,76%"
"905",2020-05-20,9512.3,9773,9829.3,9368.4,"1,15M","-2,67%"
"906",2020-05-19,9773.3,9730.8,9883.9,9498.7,"1,16M","0,44%"
"907",2020-05-18,9730.7,9678.4,9930.2,9524.4,"1,18M","0,55%"
"908",2020-05-17,9677.7,9376.6,9866,9327.8,"1,18M","3,18%"
"909",2020-05-16,9379.5,9318.1,9579,9233,"1,10M","0,66%"
"910",2020-05-15,9318,9778.6,9819.6,9223.2,"1,56M","-4,71%"
"911",2020-05-14,9778.4,9298.7,9887.5,9265.8,"1,77M","5,16%"
"912",2020-05-13,9298.7,8813.9,9384.6,8799.1,"1,50M","5,50%"
"913",2020-05-12,8813.8,8569.8,8964.5,8542.8,"1,35M","2,73%"
"914",2020-05-11,8579.8,8737.6,9129.6,8235.6,"2,29M","-1,82%"
"915",2020-05-10,8738.8,9553.9,9569.4,8259.3,"2,47M","-8,54%"
"916",2020-05-09,9554.6,9806,9910.5,9533.6,"1,49M","-2,57%"
"917",2020-05-08,9806.2,9980.1,10018.2,9731.4,"1,42M","-1,74%"
"918",2020-05-07,9979.8,9152.7,10033,9064.8,"1,91M","9,05%"
"919",2020-05-06,9151.4,9000.6,9373.7,8923.6,"1,62M","1,67%"
"920",2020-05-05,9001,8874.2,9078.7,8800.4,"1,05M","1,42%"
"921",2020-05-04,8874.7,8885.5,8945.5,8553.2,"1,12M","-0,12%"
"922",2020-05-03,8885.5,8966.2,9169.9,8742.2,"1,15M","-0,90%"
"923",2020-05-02,8966.3,8821.6,8986.2,8771.3,"890,34K","1,64%"
"924",2020-05-01,8821.6,8628.6,9040.3,8621,"1,11M","2,23%"
"925",2020-04-30,8629,8770.6,9437.5,8425.5,"2,04M","-1,62%"
"926",2020-04-29,8770.9,7746.7,8918.5,7729.7,"1,83M","13,22%"
"927",2020-04-28,7746.9,7766,7770.1,7655.3,"808,09K","-0,25%"
"928",2020-04-27,7766,7679.4,7768.5,7637.7,"980,50K","1,13%"
"929",2020-04-26,7678.9,7540.4,7679.4,7520.5,"921,59K","1,84%"
"930",2020-04-25,7540.4,7503.9,7684.6,7451,"861,93K","0,49%"
"931",2020-04-24,7503.8,7491.3,7583.5,7423.5,"951,95K","0,20%"
"932",2020-04-23,7488.5,7112.8,7655.4,7036.5,"1,34M","5,28%"
"933",2020-04-22,7112.9,6842.5,7137.4,6821.8,"914,18K","3,95%"
"934",2020-04-21,6842.5,6833.4,6919.3,6774.3,"892,57K","0,13%"
"935",2020-04-20,6833.5,7122.9,7207.5,6771.2,"1,26M","-4,06%"
"936",2020-04-19,7122.9,7230.9,7238,7079.1,"5,93M","-1,49%"
"937",2020-04-18,7230.8,7035.9,7259.4,7031.5,"796,45K","2,77%"
"938",2020-04-17,7035.8,7085.5,7142.8,7005.8,"810,10K","-0,70%"
"939",2020-04-16,7085.6,6629.1,7159.7,6520.5,"1,54M","6,89%"
"940",2020-04-15,6629.1,6851.3,6929.5,6615.9,"1,00M","-3,24%"
"941",2020-04-14,6850.9,6841.8,6970.8,6768.6,"999,53K","0,14%"
"942",2020-04-13,6841.3,6918.1,6920.3,6618.5,"1,25M","-1,10%"
"943",2020-04-12,6917.6,6867.9,7158.8,6785.1,"1,10M","0,73%"
"944",2020-04-11,6867.8,6862.7,6931.4,6765.1,"845,58K","0,07%"
"945",2020-04-10,6863.1,7289,7294.4,6756.1,"1,37M","-5,84%"
"946",2020-04-09,7289,7361.1,7361.1,7140.3,"963,55K","-0,98%"
"947",2020-04-08,7361.2,7185.6,7396.1,7153.1,"983,94K","2,45%"
"948",2020-04-07,7185.2,7332.3,7440.3,7101.7,"1,32M","-2,01%"
"949",2020-04-06,7332.3,6772.8,7335,6770.1,"1,53M","8,26%"
"950",2020-04-05,6772.7,6857.5,6889.4,6686,"842,33K","-1,23%"
"951",2020-04-04,6857.4,6735.9,6958.6,6679.1,"1,05M","1,80%"
"952",2020-04-03,6735.9,6799.9,7026.3,6623.6,"1,35M","-0,95%"
"953",2020-04-02,6800.5,6638.8,7182.7,6567.9,"1,74M","2,44%"
"954",2020-04-01,6638.5,6412.4,6661.3,6157.4,"1,40M","3,52%"
"955",2020-03-31,6412.5,6391.1,6513.1,6346.3,"1,05M","0,34%"
"956",2020-03-30,6391,5890.4,6576.5,5872.5,"1,43M","8,50%"
"957",2020-03-29,5890.4,6233.2,6258.8,5889.3,"916,17K","-5,51%"
"958",2020-03-28,6233.7,6373.4,6374.3,6046.5,"1,26M","-2,19%"
"959",2020-03-27,6373.4,6725.5,6813.7,6322.3,"1,16M","-5,23%"
"960",2020-03-26,6725.1,6677.9,6772.9,6541.7,"1,18M","0,69%"
"961",2020-03-25,6678.9,6744.8,6930.2,6474.6,"1,52M","-0,97%"
"962",2020-03-24,6744.6,6468.8,6814.2,6380.8,"1,73M","4,26%"
"963",2020-03-23,6468.9,5822,6564.7,5710.8,"1,88M","11,11%"
"964",2020-03-22,5822.1,6186.9,6394.4,5771.2,"1,48M","-5,89%"
"965",2020-03-21,6186.2,6205.6,6438.3,5887,"1,64M","-0,31%"
"966",2020-03-20,6205.3,6171.6,6858.1,5748.2,"2,22M","0,54%"
"967",2020-03-19,6172,5359.2,6379.5,5256,"2,18M","15,12%"
"968",2020-03-18,5361.4,5260.7,5373.1,5020.9,"1,80M","1,91%"
"969",2020-03-17,5261.1,5030.2,5432.8,4946.5,"1,89M","4,59%"
"970",2020-03-16,5030,5366.4,5369.3,4477.7,"2,55M","-6,27%"
"971",2020-03-15,5366.3,5182.9,5863.3,5120.6,"1,61M","3,54%"
"972",2020-03-14,5182.7,5589.4,5634.9,5072.2,"1,69M","-7,19%"
"973",2020-03-13,5584.3,4815.2,5934.3,3869.5,"4,17M","15,71%"
"974",2020-03-12,4826,7935.2,7963.1,4546.6,"3,22M","-39,18%"
"975",2020-03-11,7935.1,7892.1,7976.5,7606,"1,10M","0,56%"
"976",2020-03-10,7891.2,7933,8145.5,7740.2,"1,20M","-0,53%"
"977",2020-03-09,7933,8035.8,8158.8,7648.7,"1,54M","-1,26%"
"978",2020-03-08,8034.1,8887.8,8888,8015.3,"1,11M","-9,61%"
"979",2020-03-07,8887.8,9134.2,9180.8,8848.7,"750,65K","-2,70%"
"980",2020-03-06,9134.8,9060.6,9165.2,9004.9,"1,04M","0,82%"
"981",2020-03-05,9060.3,8757.9,9147.3,8751.5,"950,76K","3,45%"
"982",2020-03-04,8757.9,8761.3,8840.3,8679.7,"759,69K","-0,04%"
"983",2020-03-03,8761.4,8906.1,8911.7,8669.3,"1,01M","-1,61%"
"984",2020-03-02,8904.8,8537.5,8961.8,8503.1,"1,02M","4,27%"
"985",2020-03-01,8540,8543.8,8737.2,8437.2,"784,05K","-0,04%"
"986",2020-02-29,8543.7,8697.1,8793.7,8539.8,"683,44K","-1,77%"
"987",2020-02-28,8697.5,8820.1,8898.7,8451.9,"1,08M","-1,37%"
"988",2020-02-27,8818.6,8800.1,8968.3,8538.5,"1,13M","0,21%"
"989",2020-02-26,8800.3,9317.1,9368.1,8672,"1,32M","-5,55%"
"990",2020-02-25,9317.2,9662.6,9672.3,9269.8,"937,97K","-3,57%"
"991",2020-02-24,9662.7,9943.2,9981,9507,"980,00K","-2,82%"
"992",2020-02-23,9942.7,9655.6,9965.6,9653.4,"775,88K","2,97%"
"993",2020-02-22,9655.7,9684.5,9706.5,9569.8,"589,88K","-0,30%"
"994",2020-02-21,9684.5,9602.2,9747.1,9574.5,"716,61K","0,85%"
"995",2020-02-20,9602.4,9611.9,9681.4,9448.9,"870,80K","-0,07%"
"996",2020-02-19,9609.4,10158.6,10230.9,9424.3,"905,95K","-5,40%"
"997",2020-02-18,10158.4,9701.5,10230.1,9601.6,"945,91K","4,71%"
"998",2020-02-17,9701.4,9931.7,9951.5,9468.9,"961,88K","-2,32%"
"999",2020-02-16,9932.3,9907.4,10056.4,9654.9,"808,91K","0,25%"
"1000",2020-02-15,9907.7,10336,10369.8,9831.7,"808,81K","-4,12%"
"1001",2020-02-14,10333,10235.5,10372.4,10125.2,"732,51K","0,96%"
"1002",2020-02-13,10235.1,10321.9,10482.6,10116.9,"940,30K","-0,80%"
"1003",2020-02-12,10317.7,10229.3,10435.6,10229.3,"803,25K","0,86%"
"1004",2020-02-11,10229.5,9854,10314.1,9725.1,"791,28K","3,81%"
"1005",2020-02-10,9854.1,10151.5,10181.7,9774.8,"781,22K","-2,93%"
"1006",2020-02-09,10151.5,9895.4,10157.1,9882.7,"617,35K","2,59%"
"1007",2020-02-08,9895.5,9817.3,9931.2,9673.2,"551,31K","0,78%"
"1008",2020-02-07,9818.6,9771.9,9872.5,9738.7,"608,96K","0,48%"
